county_fips,state,county,total_hh,eligible_hh,enrolled_hh,gap_hh,gap_rate,lep_hh,lep_share,noncitizen_share,no_hs_share,high_income_share,poverty_share,gap_hh_rank,gap_rate_rank,gap_severity,gap_score,score_language,score_documentation,score_awareness,score_stigma,top_barrier,barrier_rank,barrier_scores,barrier_weight,priority_score,priority_rank,priority_tier
48081,48,081,1489,526.5,137,389.5,0.7397910731244065,12,0.0080591000671591,0.0012066365007541,0.1219910240718074,0.4210879785090665,0.109469442578912,2662,268,critical,45.68,46.28,4.8,76.81,59.27,awareness,"[""awareness"", ""stigma"", ""language"", ""documentation""]","{""language"": 46.28, ""documentation"": 4.8, ""awareness"": 76.81, ""stigma"": 59.27}",1.1,50.25,1468,P3
48083,48,083,3230,988.5,329,659.5,0.6671724835609509,46,0.0142414860681114,0.0441725692208628,0.1140704398107587,0.4291021671826625,0.1198142414860681,2256,562,critical,48.35,62.69,82.53,68.89,60.07,documentation,"[""documentation"", ""awareness"", ""language"", ""stigma""]","{""language"": 62.69, ""documentation"": 82.53, ""awareness"": 68.89, ""stigma"": 60.07}",1.0,48.35,1601,P3
48085,48,085,400182,41184.0,12177,29007.0,0.7043269230769231,16249,0.0406040251685483,0.1125603505638988,0.0552743311649176,0.7690975606099225,0.0427880314456922,46,379,critical,84.52,87.13,96.6,3.63,65.78,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 87.13, ""documentation"": 96.6, ""awareness"": 3.63, ""stigma"": 65.78}",1.0,84.52,34,P1
48087,48,087,947,233.0,175,58.0,0.2489270386266094,51,0.0538542766631467,0.017929015733626,0.2459302325581395,0.5036958817317846,0.0644139387539598,3152,2960,low,13.53,90.14,55.29,96.27,25.47,awareness,"[""awareness"", ""language"", ""documentation"", ""stigma""]","{""language"": 90.14, ""documentation"": 55.29, ""awareness"": 96.27, ""stigma"": 25.47}",1.1,14.88,3146,P4
48089,48,089,7577,1522.5,716,806.5,0.5297208538587849,170,0.0224363204434472,0.0394483024691358,0.1156740032346529,0.5751616734855484,0.0906691302626369,2066,1444,high,44.43,75.17,79.42,57.94,68.42,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 75.17, ""documentation"": 79.42, ""awareness"": 57.94, ""stigma"": 68.42}",1.0,44.43,1915,P4
48091,48,091,67651,9291.0,3081,6210.0,0.6683887633193413,1239,0.0183145851502564,0.0257802832393785,0.0579510877524122,0.6965602873571713,0.046872921316758,385,550,critical,77.46,70.32,67.23,10.07,64.53,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 70.32, ""documentation"": 67.23, ""awareness"": 10.07, ""stigma"": 64.53}",1.2,92.95,4,P1
48093,48,093,5395,1440.5,392,1048.5,0.7278722665741062,158,0.029286376274328,0.0633251124329029,0.1539898308602262,0.49935125115848,0.0793327154772937,1795,306,critical,58.55,81.43,90.03,72.99,60.37,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 81.43, ""documentation"": 90.03, ""awareness"": 72.99, ""stigma"": 60.37}",1.0,58.55,889,P3
48095,48,095,849,206.5,69,137.5,0.6658595641646489,21,0.0247349823321554,0.0945168130869433,0.2050497322111706,0.4970553592461719,0.0977620730270907,3050,568,critical,35.96,77.48,94.98,94.46,65.41,documentation,"[""documentation"", ""awareness"", ""language"", ""stigma""]","{""language"": 77.48, ""documentation"": 94.98, ""awareness"": 94.46, ""stigma"": 65.41}",1.0,35.96,2554,P4
48097,48,097,16252,3177.5,1692,1485.5,0.4675059008654603,409,0.0251661333989662,0.0511854589974807,0.1160937934873364,0.5794363770612848,0.0754368693083928,1417,1927,moderate,51.39,77.89,86.15,46.33,55.29,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 77.89, ""documentation"": 86.15, ""awareness"": 46.33, ""stigma"": 55.29}",1.0,51.39,1379,P3
48099,48,099,26099,5091.0,2868,2223.0,0.436652916912198,610,0.0233725430093107,0.0307740056343408,0.0934370898181136,0.5750028736733208,0.0636422851450247,1019,2142,moderate,56.03,76.19,72.15,32.32,47.38,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 76.19, ""documentation"": 72.15, ""awareness"": 32.32, ""stigma"": 47.38}",1.2,67.24,482,P2
48101,48,101,571,219.0,136,83.0,0.3789954337899543,3,0.0052539404553415,0.0,0.204059829059829,0.4851138353765324,0.180385288966725,3126,2479,low,20.44,34.03,0.0,95.25,64.7,awareness,"[""awareness"", ""stigma"", ""language"", ""documentation""]","{""language"": 34.03, ""documentation"": 0.0, ""awareness"": 95.25, ""stigma"": 64.7}",1.1,22.48,3059,P4
48103,48,103,1665,457.0,90,367.0,0.8030634573304157,180,0.1081081081081081,0.1784555483452303,0.2441379310344827,0.4990990990990991,0.063063063063063,2694,135,critical,48.35,95.51,99.43,93.89,54.78,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 95.51, ""documentation"": 99.43, ""awareness"": 93.89, ""stigma"": 54.78}",1.0,48.35,1601,P3
48105,48,105,1176,56.0,0,56.0,1.0,0,0.0,0.0843457132939951,0.3422363060208239,0.6955782312925171,0.0476190476190476,3154,1,critical,51.06,0.0,93.71,97.0,81.93,awareness,"[""awareness"", ""documentation"", ""stigma"", ""language""]","{""language"": 0.0, ""documentation"": 93.71, ""awareness"": 97.0, ""stigma"": 81.93}",1.1,56.17,1042,P3
48107,48,107,1974,619.5,512,107.5,0.1735270379338176,93,0.047112462006079,0.034897476340694,0.2156505914467698,0.4376899696048632,0.1099290780141844,3089,3086,low,10.74,88.63,75.83,91.7,14.51,awareness,"[""awareness"", ""language"", ""documentation"", ""stigma""]","{""language"": 88.63, ""documentation"": 75.83, ""awareness"": 91.7, ""stigma"": 14.51}",1.1,11.81,3169,P4
48109,48,109,702,269.0,204,65.0,0.241635687732342,130,0.1851851851851851,0.0330123796423658,0.2669570628500311,0.4088319088319088,0.1495726495726495,3144,2973,low,13.29,97.02,74.44,97.76,24.98,awareness,"[""awareness"", ""language"", ""documentation"", ""stigma""]","{""language"": 97.02, ""documentation"": 74.44, ""awareness"": 97.76, ""stigma"": 24.98}",1.1,14.62,3148,P4
48111,48,111,2373,327.5,182,145.5,0.4442748091603053,89,0.0375052675937631,0.2175487465181058,0.1926751592356688,0.6991150442477876,0.0311841550779603,3037,2093,moderate,25.09,85.92,99.9,88.53,54.07,documentation,"[""documentation"", ""awareness"", ""language"", ""stigma""]","{""language"": 85.92, ""documentation"": 99.9, ""awareness"": 88.53, ""stigma"": 54.07}",1.0,25.09,3017,P4
48113,48,113,971690,185515.0,99931,85584.0,0.4613319677654098,81702,0.0840823719499017,0.1632807387311546,0.1831877727968233,0.5989245541273451,0.0806903436281118,5,1971,moderate,73.0,94.3,99.05,42.74,61.08,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 94.3, ""documentation"": 99.05, ""awareness"": 42.74, ""stigma"": 61.08}",1.0,73.0,254,P1
48115,48,115,4154,1391.0,787,604.0,0.4342199856218547,318,0.0765527202696196,0.042157420193323,0.2768445937538882,0.4821858449687048,0.1307173808377467,2327,2162,moderate,35.6,93.48,81.36,86.82,56.03,language,"[""language"", ""awareness"", ""documentation"", ""stigma""]","{""language"": 93.48, ""documentation"": 81.36, ""awareness"": 86.82, ""stigma"": 56.03}",1.2,42.72,2049,P4
48117,48,117,5973,1331.5,805,526.5,0.395418700713481,599,0.1002846140967688,0.1287391139719803,0.2859132695700622,0.4336179474301021,0.1051397957475305,2437,2374,moderate,31.96,95.15,97.49,82.25,34.02,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 95.15, ""documentation"": 97.49, ""awareness"": 82.25, ""stigma"": 34.02}",1.0,31.96,2783,P4
48119,48,119,2095,642.0,167,475.0,0.7398753894080997,13,0.0062052505966587,0.0065481758652946,0.1004797441364605,0.5350835322195704,0.0940334128878281,2516,267,critical,47.95,38.68,26.52,67.74,75.75,stigma,"[""stigma"", ""awareness"", ""language"", ""documentation""]","{""language"": 38.68, ""documentation"": 26.52, ""awareness"": 67.74, ""stigma"": 75.75}",0.8,38.36,2404,P4
48121,48,121,346809,37728.0,15953,21775.0,0.5771575487701441,11654,0.0336035108662116,0.083254374796435,0.065895513821468,0.7478698649689022,0.0451055191762612,80,1093,high,77.63,84.54,93.49,7.78,61.67,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 84.54, ""documentation"": 93.49, ""awareness"": 7.78, ""stigma"": 61.67}",1.0,77.63,125,P1
48123,48,123,6683,1796.0,725,1071.0,0.5963251670378619,102,0.0152626066137962,0.0230191910542487,0.1457700650759219,0.5376327996408798,0.1110279814454586,1780,959,high,52.2,65.18,63.23,67.98,74.73,stigma,"[""stigma"", ""awareness"", ""language"", ""documentation""]","{""language"": 65.18, ""documentation"": 63.23, ""awareness"": 67.98, ""stigma"": 74.73}",0.8,41.76,2144,P4
48125,48,125,684,206.0,102,104.0,0.5048543689320388,9,0.0131578947368421,0.0219378427787934,0.1500419111483654,0.4371345029239766,0.1140350877192982,3094,1648,moderate,27.23,60.5,61.7,86.65,49.09,awareness,"[""awareness"", ""documentation"", ""language"", ""stigma""]","{""language"": 60.5, ""documentation"": 61.7, ""awareness"": 86.65, ""stigma"": 49.09}",1.1,29.95,2884,P4
48127,48,127,3010,1494.0,1017,477.0,0.3192771084337349,358,0.1189368770764119,0.0283296109086634,0.2560928433268858,0.3501661129568106,0.2551495016611295,2515,2739,low,26.94,95.81,69.9,89.96,53.66,language,"[""language"", ""awareness"", ""documentation"", ""stigma""]","{""language"": 95.81, ""documentation"": 69.9, ""awareness"": 89.96, ""stigma"": 53.66}",1.2,32.33,2767,P4
48129,48,129,1203,312.0,62,250.0,0.8012820512820513,29,0.0241064006650041,0.0173992673992674,0.1646313885119855,0.4630091438071488,0.0864505403158769,2882,138,critical,45.34,76.91,54.43,87.92,60.63,awareness,"[""awareness"", ""language"", ""stigma"", ""documentation""]","{""language"": 76.91, ""documentation"": 54.43, ""awareness"": 87.92, ""stigma"": 60.63}",1.1,49.87,1500,P3
48131,48,131,2992,1014.0,766,248.0,0.2445759368836292,121,0.0404411764705882,0.0085504885993485,0.2642922653622745,0.4094251336898395,0.1540775401069518,2887,2968,low,17.43,87.09,32.87,90.25,26.81,awareness,"[""awareness"", ""language"", ""documentation"", ""stigma""]","{""language"": 87.09, ""documentation"": 32.87, ""awareness"": 90.25, ""stigma"": 26.81}",1.1,19.17,3110,P4
48133,48,133,7168,2269.0,918,1351.0,0.5954164830321728,178,0.0248325892857142,0.0405693152527176,0.1502833210150283,0.4324776785714285,0.1121651785714285,1518,967,high,56.22,77.66,80.31,67.89,55.01,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 77.66, ""documentation"": 80.31, ""awareness"": 67.89, ""stigma"": 55.01}",1.0,56.22,1039,P3
48135,48,135,62422,14309.0,6808,7501.0,0.5242155286882382,5687,0.091105699913492,0.1018283641532786,0.2237404276580774,0.5621255326647656,0.1111306911024959,310,1496,high,71.41,94.76,95.71,53.02,74.42,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 94.76, ""documentation"": 95.71, ""awareness"": 53.02, ""stigma"": 74.42}",1.0,71.41,307,P1
48137,48,137,474,200.0,98,102.0,0.51,80,0.1687763713080168,0.0538793103448275,0.2158351409978308,0.2552742616033755,0.2447257383966244,3097,1608,high,27.44,96.79,87.2,96.3,56.43,language,"[""language"", ""awareness"", ""documentation"", ""stigma""]","{""language"": 96.79, ""documentation"": 87.2, ""awareness"": 96.3, ""stigma"": 56.43}",1.2,32.93,2738,P4
48139,48,139,68852,9329.0,5045,4284.0,0.4592132061314181,2069,0.0300499622378434,0.0499737651218328,0.1235367259052586,0.7012141985708477,0.0488293731482019,564,1984,moderate,64.22,81.98,85.61,35.95,57.38,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 81.98, ""documentation"": 85.61, ""awareness"": 35.95, ""stigma"": 57.38}",1.0,64.22,604,P2
48141,48,141,296341,84119.0,59459,24660.0,0.2931561240623402,54568,0.1841392179954849,0.1069452541052206,0.1935255629524671,0.4914541018623815,0.1270495813944071,60,2831,low,63.74,96.99,96.13,45.26,39.19,language,"[""language"", ""documentation"", ""awareness"", ""stigma""]","{""language"": 96.99, ""documentation"": 96.13, ""awareness"": 45.26, ""stigma"": 39.19}",1.2,76.49,157,P1
48143,48,143,16379,4166.5,987,3179.5,0.7631105244209768,592,0.0361438427254411,0.0453935806123392,0.1293957115009746,0.531473227913792,0.1140484767079797,732,214,critical,76.81,85.56,83.11,49.88,80.75,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 85.56, ""documentation"": 83.11, ""awareness"": 49.88, ""stigma"": 80.75}",1.2,92.17,6,P1
48145,48,145,6009,2009.0,905,1104.0,0.5495271279243404,174,0.0289565651522715,0.0385629725136259,0.1511886156124043,0.4653020469296056,0.1241471126643368,1749,1283,high,50.34,81.1,78.69,70.73,60.61,language,"[""language"", ""documentation"", ""awareness"", ""stigma""]","{""language"": 81.1, ""documentation"": 78.69, ""awareness"": 70.73, ""stigma"": 60.61}",1.2,60.41,778,P2
48147,48,147,12793,3027.0,1513,1514.0,0.5001651800462504,165,0.0128976784178847,0.0261190965092402,0.1323279195668986,0.5566325334167123,0.0933322910966935,1390,1680,moderate,53.45,59.94,67.48,54.36,63.52,documentation,"[""documentation"", ""stigma"", ""language"", ""awareness""]","{""language"": 59.94, ""documentation"": 67.48, ""awareness"": 54.36, ""stigma"": 63.52}",1.0,53.45,1228,P3
48149,48,149,9855,2019.0,722,1297.0,0.6423972263496781,60,0.0060882800608828,0.0482992373804624,0.097465564738292,0.5985794013191273,0.0911212582445459,1556,693,critical,57.98,38.19,84.69,47.19,81.09,documentation,"[""documentation"", ""stigma"", ""awareness"", ""language""]","{""language"": 38.19, ""documentation"": 84.69, ""awareness"": 47.19, ""stigma"": 81.09}",1.0,57.98,920,P3
48151,48,151,1590,336.0,163,173.0,0.5148809523809523,49,0.030817610062893,0.0297732859874351,0.0968096809680968,0.5754716981132075,0.0962264150943396,2998,1572,high,29.22,82.54,71.29,67.89,69.82,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 82.54, ""documentation"": 71.29, ""awareness"": 67.89, ""stigma"": 69.82}",1.2,35.06,2617,P4
48153,48,153,1939,607.0,296,311.0,0.5123558484349259,136,0.0701392470345538,0.0895353230071779,0.2541852678571428,0.4687983496647757,0.1366683857658586,2789,1584,high,32.34,92.76,94.44,93.4,62.5,documentation,"[""documentation"", ""awareness"", ""language"", ""stigma""]","{""language"": 92.76, ""documentation"": 94.44, ""awareness"": 93.4, ""stigma"": 62.5}",1.0,32.34,2766,P4
48155,48,155,421,168.5,41,127.5,0.7566765578635015,19,0.0451306413301662,0.0009267840593141,0.1875923190546528,0.3657957244655582,0.1923990498812351,3066,226,critical,40.26,88.21,3.87,93.93,59.54,awareness,"[""awareness"", ""language"", ""stigma"", ""documentation""]","{""language"": 88.21, ""documentation"": 3.87, ""awareness"": 93.93, ""stigma"": 59.54}",1.1,44.29,1925,P4
48157,48,157,281259,31247.5,19400,11847.5,0.3791503320265621,17474,0.0621277896885077,0.122994552884017,0.0806769759203236,0.7547242932670599,0.0473371518778065,188,2477,low,66.05,91.45,97.17,15.03,57.37,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 91.45, ""documentation"": 97.17, ""awareness"": 15.03, ""stigma"": 57.37}",1.0,66.05,528,P2
48159,48,159,3942,735.0,272,463.0,0.6299319727891156,152,0.0385591070522577,0.041722106063486,0.0911538979399488,0.526128868594622,0.0806697108066971,2535,772,critical,42.16,86.37,81.14,57.99,60.65,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 86.37, ""documentation"": 81.14, ""awareness"": 57.99, ""stigma"": 60.65}",1.2,50.59,1434,P3
48161,48,161,6867,1942.0,1064,878.0,0.4521112255406797,30,0.0043687199650502,0.0259425629637106,0.1341270979773346,0.4872579001019368,0.1367409349060725,1974,2027,moderate,41.98,29.18,67.35,64.81,61.15,documentation,"[""documentation"", ""awareness"", ""stigma"", ""language""]","{""language"": 29.18, ""documentation"": 67.35, ""awareness"": 64.81, ""stigma"": 61.15}",1.0,41.98,2123,P4
48163,48,163,5144,1526.5,1166,360.5,0.2361611529642974,819,0.1592146189735614,0.1452910816360508,0.2942112240388864,0.500388802488336,0.1710730948678071,2708,2989,low,19.79,96.69,98.41,84.3,44.45,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 96.69, ""documentation"": 98.41, ""awareness"": 84.3, ""stigma"": 44.45}",1.0,19.79,3101,P4
48165,48,165,7057,1598.5,487,1111.5,0.6953393806693775,1062,0.1504888762930423,0.1740321402483564,0.4173308461929795,0.5879268811109537,0.0631996599121439,1735,423,critical,57.85,96.56,99.27,80.25,66.39,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 96.56, ""documentation"": 99.27, ""awareness"": 80.25, ""stigma"": 66.39}",1.0,57.85,929,P3
48167,48,167,138666,26897.5,14548,12349.5,0.4591318895808161,3924,0.0282982129721777,0.0505777780283659,0.1015436665613725,0.6466401280775388,0.0839282881167697,178,1985,moderate,70.21,80.54,85.9,25.83,68.81,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 80.54, ""documentation"": 85.9, ""awareness"": 25.83, ""stigma"": 68.81}",1.0,70.21,357,P2
48169,48,169,1433,413.5,214,199.5,0.4824667472793228,42,0.0293091416608513,0.1477460901563937,0.3193703308431163,0.4424284717376134,0.1004884856943475,2965,1789,moderate,28.11,81.49,98.63,96.02,42.42,documentation,"[""documentation"", ""awareness"", ""language"", ""stigma""]","{""language"": 81.49, ""documentation"": 98.63, ""awareness"": 96.02, ""stigma"": 42.42}",1.0,28.11,2957,P4
48171,48,171,11272,2341.5,443,1898.5,0.810805039504591,158,0.0140170333569907,0.0420557311962355,0.1071920503738685,0.5558019872249823,0.0761178140525195,1167,124,critical,72.44,62.33,81.3,48.81,76.08,documentation,"[""documentation"", ""stigma"", ""language"", ""awareness""]","{""language"": 62.33, ""documentation"": 81.3, ""awareness"": 48.81, ""stigma"": 76.08}",1.0,72.44,267,P1
48173,48,173,441,101.5,37,64.5,0.6354679802955665,27,0.0612244897959183,0.0822429906542056,0.1243589743589743,0.671201814058957,0.0476190476190476,3145,743,critical,32.97,91.16,93.33,80.76,61.98,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 91.16, ""documentation"": 93.33, ""awareness"": 80.76, ""stigma"": 61.98}",1.0,32.97,2736,P4
48175,48,175,2800,731.0,341,390.0,0.533515731874145,91,0.0325,0.0297350620067643,0.1598076923076923,0.4942857142857143,0.1492857142857143,2660,1403,high,35.4,83.62,71.2,81.91,70.97,language,"[""language"", ""awareness"", ""documentation"", ""stigma""]","{""language"": 83.62, ""documentation"": 71.2, ""awareness"": 81.91, ""stigma"": 70.97}",1.2,42.48,2076,P4
48177,48,177,7656,2205.5,1076,1129.5,0.5121287689866243,498,0.0650470219435736,0.0732139243068204,0.2300830513688096,0.4947753396029258,0.1257836990595611,1715,1586,high,49.0,92.01,91.84,76.69,64.53,language,"[""language"", ""documentation"", ""awareness"", ""stigma""]","{""language"": 92.01, ""documentation"": 91.84, ""awareness"": 76.69, ""stigma"": 64.53}",1.2,58.8,869,P3
48179,48,179,7926,2261.0,1039,1222.0,0.5404688191065901,397,0.0500883169316174,0.0703232218068241,0.1524158231028788,0.4716124148372445,0.1008074690890739,1627,1337,high,51.78,89.26,91.46,66.56,52.74,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 89.26, ""documentation"": 91.46, ""awareness"": 66.56, ""stigma"": 52.74}",1.0,51.78,1354,P3
48181,48,181,53325,10583.5,4793,5790.5,0.5471252421221713,861,0.0161462728551336,0.0481112666800011,0.0953519368692745,0.5811345522737927,0.070548523206751,417,1297,high,70.9,66.95,84.57,27.92,59.24,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 66.95, ""documentation"": 84.57, ""awareness"": 27.92, ""stigma"": 59.24}",1.0,70.9,325,P2
48183,48,183,47330,11219.0,6176,5043.0,0.449505303502986,1121,0.0236847665328544,0.0594505846548133,0.1324419527684064,0.5436932178322417,0.0866258187196281,477,2051,moderate,65.09,76.48,89.01,40.53,52.35,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 76.48, ""documentation"": 89.01, ""awareness"": 40.53, ""stigma"": 52.35}",1.0,65.09,566,P2
48185,48,185,10289,2491.5,1242,1249.5,0.5015051173991572,367,0.0356691612401593,0.03574131973013,0.1805105734425605,0.5691515210418894,0.0893186898629604,1600,1672,moderate,50.25,85.39,76.56,67.74,63.91,language,"[""language"", ""documentation"", ""awareness"", ""stigma""]","{""language"": 85.39, ""documentation"": 76.56, ""awareness"": 67.74, ""stigma"": 63.91}",1.2,60.3,786,P2
48187,48,187,62953,8610.5,5511,3099.5,0.3599674815632077,1639,0.0260352961733356,0.0366825888051668,0.1069835062916729,0.6915000079424333,0.0565818944291773,754,2570,low,56.31,78.71,77.33,31.3,55.84,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 78.71, ""documentation"": 77.33, ""awareness"": 31.3, ""stigma"": 55.84}",1.2,67.57,468,P2
48189,48,189,11034,3337.5,2307,1030.5,0.3087640449438202,754,0.0683342396229835,0.0629515923961919,0.2487983176447026,0.4393692224034801,0.1303244516947616,1814,2786,low,37.29,92.47,89.9,71.56,33.14,language,"[""language"", ""documentation"", ""awareness"", ""stigma""]","{""language"": 92.47, ""documentation"": 89.9, ""awareness"": 71.56, ""stigma"": 33.14}",1.2,44.75,1888,P4
48191,48,191,1158,383.5,153,230.5,0.6010430247718384,8,0.006908462867012,0.0703926423770781,0.1669912366114897,0.386873920552677,0.1001727115716753,2920,931,high,34.74,41.79,91.49,88.56,45.69,documentation,"[""documentation"", ""awareness"", ""stigma"", ""language""]","{""language"": 41.79, ""documentation"": 91.49, ""awareness"": 88.56, ""stigma"": 45.69}",1.0,34.74,2633,P4
48193,48,193,3134,998.5,377,621.5,0.6224336504757135,37,0.0118059987236758,0.0409855769230769,0.1165098374679213,0.4661774090619017,0.1100829610721123,2299,819,high,45.45,57.58,80.44,69.96,61.01,documentation,"[""documentation"", ""awareness"", ""stigma"", ""language""]","{""language"": 57.58, ""documentation"": 80.44, ""awareness"": 69.96, ""stigma"": 61.01}",1.0,45.45,1833,P4
48195,48,195,1827,439.0,75,364.0,0.8291571753986332,226,0.1237000547345374,0.1074874565804708,0.2537960954446854,0.5659551176792557,0.0760810071154898,2701,99,critical,49.55,95.94,96.19,93.78,78.77,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 95.94, ""documentation"": 96.19, ""awareness"": 93.78, ""stigma"": 78.77}",1.0,49.55,1515,P3
48197,48,197,1298,326.0,169,157.0,0.4815950920245399,86,0.0662557781201849,0.0558231793709266,0.1430293290478103,0.5192604006163328,0.1040061633281972,3023,1800,moderate,27.17,92.2,87.84,82.79,58.58,language,"[""language"", ""documentation"", ""awareness"", ""stigma""]","{""language"": 92.2, ""documentation"": 87.84, ""awareness"": 82.79, ""stigma"": 58.58}",1.2,32.6,2751,P4
48199,48,199,21750,4637.5,2851,1786.5,0.3852291105121294,173,0.0079540229885057,0.0089976543080208,0.1009487371713672,0.6002758620689655,0.0824827586206896,1219,2451,low,50.35,45.89,34.04,37.42,55.6,stigma,"[""stigma"", ""language"", ""awareness"", ""documentation""]","{""language"": 45.89, ""documentation"": 34.04, ""awareness"": 37.42, ""stigma"": 55.6}",0.8,40.28,2246,P4
48201,48,201,1728103,362457.0,228656,133801.0,0.3691499957236306,190629,0.1103111330748225,0.1581625523081575,0.1751866872184727,0.5850831808057737,0.0870237480057612,2,2533,low,68.44,95.61,98.83,41.56,53.07,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 95.61, ""documentation"": 98.83, ""awareness"": 41.56, ""stigma"": 53.07}",1.0,68.44,434,P2
48203,48,203,25599,7245.5,3503,3742.5,0.5165274998274791,480,0.0187507324504863,0.0256811910784088,0.1084664710357569,0.5422086800265635,0.1237938981991484,637,1552,high,65.95,70.85,67.07,38.34,74.64,stigma,"[""stigma"", ""language"", ""documentation"", ""awareness""]","{""language"": 70.85, ""documentation"": 67.07, ""awareness"": 38.34, ""stigma"": 74.64}",0.8,52.76,1287,P3
48205,48,205,1635,215.0,88,127.0,0.5906976744186047,9,0.0055045871559633,0.0748068588656491,0.16925,0.6281345565749236,0.0269113149847094,3069,1000,high,31.91,35.21,92.16,87.45,48.78,documentation,"[""documentation"", ""awareness"", ""stigma"", ""language""]","{""language"": 35.21, ""documentation"": 92.16, ""awareness"": 87.45, ""stigma"": 48.78}",1.0,31.91,2784,P4
48207,48,207,2108,567.0,375,192.0,0.3386243386243386,69,0.0327324478178368,0.0445269016697588,0.1668799590478628,0.4814990512333966,0.1114800759013282,2974,2665,low,20.78,83.92,82.69,85.48,37.73,awareness,"[""awareness"", ""language"", ""documentation"", ""stigma""]","{""language"": 83.92, ""documentation"": 82.69, ""awareness"": 85.48, ""stigma"": 37.73}",1.1,22.86,3051,P4
48209,48,209,94499,16582.0,5255,11327.0,0.6830900976962971,2668,0.0282331029957988,0.0527904410187615,0.0851332504052169,0.6511920761066254,0.076836791923724,201,480,critical,81.05,80.45,86.57,20.25,83.44,documentation,"[""documentation"", ""stigma"", ""language"", ""awareness""]","{""language"": 80.45, ""documentation"": 86.57, ""awareness"": 20.25, ""stigma"": 83.44}",1.0,81.05,64,P1
48211,48,211,1368,297.0,60,237.0,0.797979797979798,4,0.0029239766081871,0.0881908788885533,0.1548211860570393,0.5679824561403509,0.0146198830409356,2906,150,critical,44.8,21.39,94.28,85.34,38.29,documentation,"[""documentation"", ""awareness"", ""stigma"", ""language""]","{""language"": 21.39, ""documentation"": 94.28, ""awareness"": 85.34, ""stigma"": 38.29}",1.0,44.8,1885,P4
48213,48,213,32597,8433.0,4213,4220.0,0.5004150361674374,688,0.0211062367702549,0.0299074804561428,0.1247888941430791,0.5269810105224407,0.1098567352823879,573,1675,moderate,66.14,73.63,71.42,41.39,64.25,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 73.63, ""documentation"": 71.42, ""awareness"": 41.39, ""stigma"": 64.25}",1.2,79.37,101,P1
48215,48,215,264128,88566.0,74440,14126.0,0.1594968723889528,47861,0.1812038102738066,0.1777923332512223,0.3065137956969507,0.4415699963653986,0.1401252423067603,149,3105,low,55.68,96.95,99.33,49.88,16.69,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 96.95, ""documentation"": 99.33, ""awareness"": 49.88, ""stigma"": 16.69}",1.0,55.68,1077,P3
48217,48,217,13457,3486.5,1603,1883.5,0.5402265882690377,341,0.0253399717619083,0.0383482435086188,0.1307327569032155,0.5296871516682767,0.0984617671100542,1171,1339,high,58.85,78.05,78.47,53.16,63.44,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 78.05, ""documentation"": 78.47, ""awareness"": 53.16, ""stigma"": 63.44}",1.0,58.85,866,P3
48219,48,219,8058,2219.5,1074,1145.5,0.5161072313584141,358,0.044427897741375,0.050058261477511,0.2010952902519167,0.4803921568627451,0.0970464135021097,1699,1553,high,49.45,88.11,85.68,73.87,50.33,language,"[""language"", ""documentation"", ""awareness"", ""stigma""]","{""language"": 88.11, ""documentation"": 85.68, ""awareness"": 73.87, ""stigma"": 50.33}",1.2,59.34,834,P3
